Code archive: C:\D\svn-ecorr-adcomui-2020-01-13-1.2.6-release\ecorr-adcomui-2020-01-13-1.2.6-release\src\target\classes
### 2020-01-31 17:02:31 DEBUG com.ecorrservices.EcorrApplication$1(84) getExplodedWarFileDocumentRoot() 
Code archive: C:\D\svn-ecorr-adcomui-2020-01-13-1.2.6-release\ecorr-adcomui-2020-01-13-1.2.6-release\src\target\classes
### 2020-01-31 17:02:31 DEBUG com.ecorrservices.EcorrApplication$1(76) getValidDocumentRoot() 
Document root: C:\D\svn-ecorr-adcomui-2020-01-13-1.2.6-release\ecorr-adcomui-2020-01-13-1.2.6-release\src\src\main\webapp
### 2020-01-31 17:02:31 INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer(79) initialize() 
Tomcat initialized with port(s): 8090 (http)
### 2020-01-31 17:02:32 INFO  org.apache.catalina.core.StandardService(180) log() 
Starting service Tomcat
### 2020-01-31 17:02:32 INFO  org.apache.catalina.core.StandardEngine(180) log() 
Starting Servlet Engine: Apache Tomcat/8.0.30
### 2020-01-31 17:02:32 WARN  org.apache.catalina.core.NamingContextListener(180) log() 
Failed to register in JMX: javax.naming.NamingException: Could not create resource factory instance [Root exception is java.lang.ClassNotFoundException: org.apache.tomcat.dbcp.dbcp2.BasicDataSourceFactory]
### 2020-01-31 17:02:32 WARN  org.apache.catalina.core.NamingContextListener(180) log() 
Failed to register in JMX: javax.naming.NamingException: Could not create resource factory instance [Root exception is java.lang.ClassNotFoundException: org.apache.tomcat.dbcp.dbcp2.BasicDataSourceFactory]
### 2020-01-31 17:02:32 INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/](180) log() 
Initializing Spring embedded WebApplicationContext
### 2020-01-31 17:02:32 INFO  org.springframework.web.context.ContextLoader(268) prepareEmbeddedWebApplicationContext() 
Root WebApplicationContext: initialization completed in 3227 ms
### 2020-01-31 17:02:33 INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping(515) register() 
Mapped "{[/beans],methods=[GET]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
### 2020-01-31 17:02:33 INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping(515) register() 
Mapped "{[/metrics/{name:.*}],methods=[GET]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.MetricsMvcEndpoint.value(java.lang.String)
### 2020-01-31 17:02:33 INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping(515) register() 
Mapped "{[/metrics],methods=[GET]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
### 2020-01-31 17:02:33 INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping(515) register() 
Mapped "{[/mappings],methods=[GET]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
### 2020-01-31 17:02:33 INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping(515) register() 
Mapped "{[/info],methods=[GET]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
### 2020-01-31 17:02:33 INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping(515) register() 
Mapped "{[/trace],methods=[GET]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
### 2020-01-31 17:02:33 INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping(515) register() 
Mapped "{[/dump],methods=[GET]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
### 2020-01-31 17:02:33 INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping(515) register() 
Mapped "{[/autoconfig],methods=[GET]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
### 2020-01-31 17:02:33 INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping(515) register() 
Mapped "{[/env/{name:.*}],methods=[GET]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EnvironmentMvcEndpoint.value(java.lang.String)
### 2020-01-31 17:02:33 INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping(515) register() 
Mapped "{[/env],methods=[GET]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
### 2020-01-31 17:02:33 INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping(515) register() 
Mapped "{[/health]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.HealthMvcEndpoint.invoke(java.security.Principal)
### 2020-01-31 17:02:33 INFO  org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping(515) register() 
Mapped "{[/configprops],methods=[GET]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
### 2020-01-31 17:02:33 INFO  org.springframework.security.web.DefaultSecurityFilterChain(28) <init>() 
Creating filter chain: Ant [pattern='/css/**'], []
### 2020-01-31 17:02:33 INFO  org.springframework.security.web.DefaultSecurityFilterChain(28) <init>() 
Creating filter chain: Ant [pattern='/js/**'], []
### 2020-01-31 17:02:33 INFO  org.springframework.security.web.DefaultSecurityFilterChain(28) <init>() 
Creating filter chain: Ant [pattern='/images/**'], []
### 2020-01-31 17:02:33 INFO  org.springframework.security.web.DefaultSecurityFilterChain(28) <init>() 
Creating filter chain: Ant [pattern='/**/favicon.ico'], []
### 2020-01-31 17:02:33 INFO  org.springframework.security.web.DefaultSecurityFilterChain(28) <init>() 
Creating filter chain: Ant [pattern='/error'], []
### 2020-01-31 17:02:33 INFO  org.springframework.security.web.DefaultSecurityFilterChain(28) <init>() 
Creating filter chain: OrRequestMatcher [requestMatchers=[Ant [pattern='/info'], Ant [pattern='/info/**'], Ant [pattern='/info.*'], Ant [pattern='/health'], Ant [pattern='/health/**'], Ant [pattern='/health.*'], Ant [pattern='/beans'], Ant [pattern='/beans/**'], Ant [pattern='/beans.*'], Ant [pattern='/metrics'], Ant [pattern='/metrics/**'], Ant [pattern='/metrics.*'], Ant [pattern='/mappings'], Ant [pattern='/mappings/**'], Ant [pattern='/mappings.*'], Ant [pattern='/trace'], Ant [pattern='/trace/**'], Ant [pattern='/trace.*'], Ant [pattern='/dump'], Ant [pattern='/dump/**'], Ant [pattern='/dump.*'], Ant [pattern='/autoconfig'], Ant [pattern='/autoconfig/**'], Ant [pattern='/autoconfig.*'], Ant [pattern='/env'], Ant [pattern='/env/**'], Ant [pattern='/env.*'], Ant [pattern='/configprops'], Ant [pattern='/configprops/**'], Ant [pattern='/configprops.*']]], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@60969807, org.springframework.security.web.context.SecurityContextPersistenceFilter@767666a4, org.springframework.security.web.header.HeaderWriterFilter@7105c737, org.springframework.security.web.authentication.logout.LogoutFilter@1f6c6980, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@13d188f8, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7dcae2ae, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@a8b30db, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7f9f5aa5, org.springframework.security.web.session.SessionManagementFilter@1ed93d40, org.springframework.security.web.access.ExceptionTranslationFilter@546d23a, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@76b5910d]
### 2020-01-31 17:02:33 INFO  org.springframework.security.web.DefaultSecurityFilterChain(28) <init>() 
Creating filter chain: org.springframework.boot.autoconfigure.security.SpringBootWebSecurityConfiguration$ApplicationNoWebSecurityConfigurerAdapter$1@48f1e8e9, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2fa65da6, org.springframework.security.web.context.SecurityContextPersistenceFilter@7d80750f, org.springframework.security.web.header.HeaderWriterFilter@3bb3b2bd, org.springframework.security.web.csrf.CsrfFilter@140057a4, org.springframework.security.web.authentication.logout.LogoutFilter@36a7cb3f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7092e45d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@569296a8, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6d43b92c, org.springframework.security.web.session.SessionManagementFilter@59873a47, org.springframework.security.web.access.ExceptionTranslationFilter@11f255cd]
### 2020-01-31 17:02:33 INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean(339) createNativeEntityManagerFactory() 
Building JPA container EntityManagerFactory for persistence unit 'eu'
### 2020-01-31 17:02:33 INFO  org.hibernate.jpa.internal.util.LogHelper(46) logPersistenceUnitInformation() 
HHH000204: Processing PersistenceUnitInfo [
	name: eu
	...]
### 2020-01-31 17:02:33 INFO  org.hibernate.Version(54) logVersion() 
HHH000412: Hibernate Core {4.3.8.Final}
### 2020-01-31 17:02:33 INFO  org.hibernate.cfg.Environment(239) <clinit>() 
HHH000206: hibernate.properties not found
### 2020-01-31 17:02:33 INFO  org.hibernate.cfg.Environment(346) buildBytecodeProvider() 
HHH000021: Bytecode provider name : javassist
### 2020-01-31 17:02:34 INFO  org.hibernate.annotations.common.Version(66) <clinit>() 
HCANN000001: Hibernate Commons Annotations {4.0.5.Final}
### 2020-01-31 17:02:34 INFO  com.zaxxer.hikari.HikariDataSource(110) getConnection() 
ECOR_OWNER_POOL - Starting...
### 2020-01-31 17:02:34 INFO  com.zaxxer.hikari.pool.PoolBase(527) getAndSetNetworkTimeout() 
ECOR_OWNER_POOL - Driver does not support get/set network timeout for connections. (oracle.jdbc.driver.T4CConnection.getNetworkTimeout()I)
### 2020-01-31 17:02:34 INFO  com.zaxxer.hikari.HikariDataSource(123) getConnection() 
ECOR_OWNER_POOL - Start completed.
### 2020-01-31 17:02:35 INFO  org.hibernate.dialect.Dialect(145) <init>() 
HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
### 2020-01-31 17:02:35 DEBUG org.hibernate.type.descriptor.converter.AttributeConverterTypeAdapter(61) <init>() 
Created AttributeConverterTypeAdapter -> BasicType adapter for AttributeConverter<LocalDate,Date>
### 2020-01-31 17:02:35 DEBUG org.hibernate.type.descriptor.converter.AttributeConverterTypeAdapter(61) <init>() 
Created AttributeConverterTypeAdapter -> BasicType adapter for AttributeConverter<LocalDate,Date>
### 2020-01-31 17:02:35 INFO  org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory(47) <init>() 
HHH000397: Using ASTQueryTranslatorFactory
### 2020-01-31 17:02:35 INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean(339) createNativeEntityManagerFactory() 
Building JPA container EntityManagerFactory for persistence unit 'pu'
### 2020-01-31 17:02:35 INFO  org.hibernate.jpa.internal.util.LogHelper(46) logPersistenceUnitInformation() 
HHH000204: Processing PersistenceUnitInfo [
	name: pu
	...]
### 2020-01-31 17:02:36 INFO  com.zaxxer.hikari.HikariDataSource(110) getConnection() 
SMART_OWNER_POOL - Starting...
### 2020-01-31 17:02:36 INFO  com.zaxxer.hikari.pool.PoolBase(527) getAndSetNetworkTimeout() 
SMART_OWNER_POOL - Driver does not support get/set network timeout for connections. (oracle.jdbc.driver.T4CConnection.getNetworkTimeout()I)
### 2020-01-31 17:02:36 INFO  com.zaxxer.hikari.HikariDataSource(123) getConnection() 
SMART_OWNER_POOL - Start completed.
### 2020-01-31 17:02:37 INFO  org.hibernate.dialect.Dialect(145) <init>() 
HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
### 2020-01-31 17:02:37 INFO  org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory(47) <init>() 
HHH000397: Using ASTQueryTranslatorFactory
### 2020-01-31 17:02:37 INFO  org.springframework.boot.context.embedded.FilterRegistrationBean(286) configure() 
Mapping filter: 'metricFilter' to: [/*]
### 2020-01-31 17:02:37 INFO  org.springframework.boot.context.embedded.FilterRegistrationBean(286) configure() 
Mapping filter: 'characterEncodingFilter' to: [/*]
### 2020-01-31 17:02:37 INFO  org.springframework.boot.context.embedded.FilterRegistrationBean(286) configure() 
Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
### 2020-01-31 17:02:37 INFO  org.springframework.boot.context.embedded.FilterRegistrationBean(286) configure() 
Mapping filter: 'bootRequestHeaderFilter2' to: [/*]
### 2020-01-31 17:02:37 INFO  org.springframework.boot.context.embedded.FilterRegistrationBean(286) configure() 
Mapping filter: 'springSecurityFilterChain' to: [/*]
### 2020-01-31 17:02:37 INFO  org.springframework.boot.context.embedded.FilterRegistrationBean(286) configure() 
Mapping filter: 'bootAuthFilter9' to: [/*]
### 2020-01-31 17:02:37 INFO  org.springframework.boot.context.embedded.FilterRegistrationBean(286) configure() 
Mapping filter: 'webRequestLoggingFilter' to: [/*]
### 2020-01-31 17:02:37 INFO  org.springframework.boot.context.embedded.FilterRegistrationBean(286) configure() 
Mapping filter: 'authenticationFilter' to: [/*]
### 2020-01-31 17:02:37 INFO  org.springframework.boot.context.embedded.FilterRegistrationBean(286) configure() 
Mapping filter: 'ecorrCorsFilter' to: [/*]
### 2020-01-31 17:02:37 INFO  org.springframework.boot.context.embedded.FilterRegistrationBean(286) configure() 
Mapping filter: 'applicationContextIdFilter' to: [/*]
### 2020-01-31 17:02:37 INFO  org.springframework.boot.context.embedded.ServletRegistrationBean(188) onStartup() 
Mapping servlet: 'dispatcherServlet' to [/]
### 2020-01-31 17:02:38 INFO  org.springframework.web.servlet.view.velocity.VelocityConfigurer(140) postProcessVelocityEngine() 
ClasspathResourceLoader with name 'springMacro' added to configured VelocityEngine
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/pega/cases/topics],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.lang.String> com.ecorrservices.web.controller.custom.CRMController.getCaseTopics(javax.servlet.http.HttpServletRequest,java.lang.String)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/pega/cases/{email}],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.lang.String> com.ecorrservices.web.controller.custom.CRMController.getCasesByEmail(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/pega/cases/{caseID}/comments],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.lang.String> com.ecorrservices.web.controller.custom.CRMController.getCaseComments(java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/pega/cases/{caseID}/details],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.lang.String> com.ecorrservices.web.controller.custom.CRMController.getCaseDetails(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/pega/cases],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.CRMController.submitCase(org.springframework.web.multipart.MultipartHttpServletRequest,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.Integer,java.lang.String)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/pega/chat],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.lang.String> com.ecorrservices.web.controller.custom.CRMController.getPegaChatInfo()
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/pega/cases/faqs],methods=[GET]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.CRMController.getFAQs(javax.servlet.http.HttpServletRequest,java.lang.String)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/pega/cases/details/{encryptedCaseID}],methods=[GET]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.CRMController.getCaseDetailsByCaseId(javax.servlet.http.HttpServletRequest,java.lang.String)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/pega/attachments/{attachmentKey}],methods=[GET],produces=[application/octet-stream]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.CRMController.getAttachmentContent(java.lang.String)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/pega/cases/{caseID}/comments],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.CRMController.submitSSGACaseComment(org.springframework.web.multipart.MultipartHttpServletRequest,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/pega/gsr/cases/{encryptedCaseID}/comments],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.CRMController.submitGSCaseComment(org.springframework.web.multipart.MultipartHttpServletRequest,java.lang.String,java.lang.String)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/delegates/requests/{emailReferenceId}],methods=[GET]}" onto public org.springframework.http.ResponseEntity<com.ecorrservices.web.response.dto.SurveyDelegateDTO> com.ecorrservices.web.controller.custom.DelegationController.getDelegationRequestByEmailReferenceId(java.lang.String,java.lang.String)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/surveys/{surveyInstanceId}/delegates/requests],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.util.List<com.ecorrservices.web.response.dto.SurveyDelegateDTO>> com.ecorrservices.web.controller.custom.DelegationController.getSurveyDelegates(java.lang.Integer,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/delegates/requests/{surveyDelegationRequestId}],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.DelegationController.handleSurveyDelegationRequest(java.lang.Integer,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/surveys/{surveyInstanceId}/delegates/requests],methods=[POST]}" onto public org.springframework.http.ResponseEntity<java.util.List<com.ecorrservices.web.response.dto.SurveyDelegateDTO>> com.ecorrservices.web.controller.custom.DelegationController.addSurveyDelegates(java.lang.Integer,java.lang.Integer,java.util.List<java.lang.String>,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/delegates/relationships/{surveyDelegationRequestId}],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.DelegationController.handleSurveyDelegationRelationship(java.lang.Integer,java.lang.String,java.lang.Integer,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/partnership/cases],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.PartnershipController.submitCase(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/profiles/{userAccountId}/surveys],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.util.List<com.ecorrservices.web.response.dto.SurveyCardDTO>> com.ecorrservices.web.controller.custom.ProfileController.getAllSurveyInstancesByUserAccountId(java.lang.Integer,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/profiles],methods=[POST]}" onto public org.springframework.http.ResponseEntity<com.ecorrservices.web.response.dto.ProfileDTO> com.ecorrservices.web.controller.custom.ProfileController.createNewProfile(com.ecorrservices.web.response.dto.ProfileDTO)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/profiles/{userAccountId}],methods=[GET]}" onto public org.springframework.http.ResponseEntity<com.ecorrservices.web.response.dto.ProfileDTO> com.ecorrservices.web.controller.custom.ProfileController.getProfileByUserAccountId(java.lang.Integer,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/profiles],methods=[GET]}" onto public org.springframework.http.ResponseEntity<com.ecorrservices.web.response.dto.ProfileDTO> com.ecorrservices.web.controller.custom.ProfileController.getProfileByEmail(java.lang.String)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/reports/filingStatus],methods=[GET]}" onto public void com.ecorrservices.web.controller.custom.ReportGeneratorController.getFilingStatusReport(java.lang.Integer,java.lang.String,java.time.LocalDate,java.lang.String,java.lang.String,org.springframework.data.domain.Sort,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/rsvp],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.RSVPController.submitRSVP(java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/rsvp/status],methods=[GET]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.RSVPController.getRSVPStatus(java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/rsvp/event],methods=[GET]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.RSVPController.getEventDetails(java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/sessions],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.SessionController.updateParadataEvent(java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/sso/profile],methods=[GET]}" onto public org.springframework.http.ResponseEntity<com.ecorrservices.web.response.dto.ProfileDTO> com.ecorrservices.web.controller.custom.SSOController.getProfileBySAMLSession(java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/admin/closeout],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.SurveyController.surveyCloseout(java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/surveys/{encryptedAuthCode}/operator/{operatorId}],methods=[DELETE]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.SurveyController.disableAuthCode(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/admin/card],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.SurveyController.addSurveyCard(java.lang.String,java.lang.String,java.time.LocalDate,java.lang.String,java.time.ZonedDateTime,java.time.LocalDate,java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/surveys/{encryptedAuthCode}/users/{emailAddress}/operator/{operatorId}],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.SurveyController.addUserToSurveyInstance(java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/surveys/{encryptedAuthCode}/users/{emailAddress}/operator/{operatorId}/delegatorEmail/{delegatorEmail}],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.SurveyController.addUserToSurveyInstance(java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/surveys/{smartId}/users/{userAccountId}],methods=[POST]}" onto public org.springframework.http.ResponseEntity<com.ecorrservices.web.response.dto.SurveyCardDTO[]> com.ecorrservices.web.controller.custom.SurveyController.addUserToSurveyInstance(java.lang.Integer,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/surveys/extension],methods=[POST]}" onto public org.springframework.http.ResponseEntity<?> com.ecorrservices.web.controller.custom.SurveyController.extendSurveyUserDeadline(java.lang.Long,java.lang.Integer,java.lang.Integer,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
Mapped "{[/api/secure/surveyForms/totalReceived],methods=[GET]}" onto public org.springframework.http.ResponseEntity<java.lang.Integer> com.ecorrservices.web.controller.custom.SurveyFormController.getTotalReceived(java.lang.Integer,java.lang.String,javax.servlet.http.HttpServletRequest)
### 2020-01-31 17:02:39 INFO  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping(515) register() 
